,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC82423,No,Kitsap,Port Orchard,9,2022,September,6,800,0,ZERO,0,2,160 route increasing milepost direction,0.87,U2,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Port Orchard,Non Limited Access Average Restriction,2,0,,54,0,,0,,35,Asphalt,16000,N,Motor Vehicle Driver,47.0,Female,Lap & Shoulder Used,None,None,Unknown Distraction,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,18.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82427,No,Kitsap,Port Orchard,7,2022,September,4,1400,0,ZERO,0,2,166 route increasing milepost direction,4.85,U2,Urban,N,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Port Orchard,Non Limited Access Least Restrictive,3,0,,33,3,,0,,35,Asphalt,17000,N,Motor Vehicle Driver,16.0,Male,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,46.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82438,No,King,Tukwila,4,2022,September,1,600,0,ZERO,0,1,005 route increasing milepost direction,0.16,U2,Urban,N,Turning Right,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,At Intersection and Related,Dry,Dawn,,,0,Other,Tukwila,,4,0,,48,0,,0,,0,Asphalt,0,N,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Making Right Turn,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82447,No,Chelan,Wenatchee,9,2022,September,6,1500,0,ZERO,0,2,285 route increasing milepost direction,4.03,U1,Urban,SE,Moving Straight,Decreasing milepost,SIDESWIPES_LEFT,SE,Turning Right,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Wenatchee,Non Limited Access Less Restrictive,4,0,,61,0,,0,,35,Asphalt,34000,N,Motor Vehicle Driver,67.0,Female,Unknown,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,72.0,Female,Unknown,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82450,No,Spokane,,8,2022,September,5,1400,0,TWO,0,2,904 route increasing milepost direction,5.01,R3,Rural,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Moving Straight,Increasing milepost,MINOR INJURY,,,Driveway Related but Not at Driveway,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,5,,0,,55,Bituminous,1400,N,Motor Vehicle Driver,34.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Distracted by Other Occupant,Follow Too Closely,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,63.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,60.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82452,No,Spokane,Spokane Valley,8,2022,September,5,700,0,ZERO,0,2,290 route increasing milepost direction,11.47,U1,Urban,N,Moving Straight,Entering major roadway from the right,ANGLE IMPACTS_LEFT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Spokane Valley,Non Limited Access More Than Average Restriction,4,0,,48,4,,0,,50,Asphalt,20000,N,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Going Straight Ahead,No Defects,None,None,Interstate,2.0,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,16.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82453,No,Spokane,Spokane Valley,9,2022,September,6,1300,0,ZERO,0,2,290 route increasing milepost direction,5.2,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Spokane Valley,Non Limited Access Least Restrictive,4,0,,69,0,,0,,40,Asphalt,19000,N,Motor Vehicle Driver,47.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Passenger,81.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,52.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82455,No,Snohomish,Everett,1,2022,September,5,1600,0,ZERO,0,2,529 route increasing milepost direction,0.5700000000000001,U1,Urban,N,Moving Straight,Entering major roadway from the left,ANGLE IMPACTS_LEFT,W,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Everett,Non Limited Access Less Restrictive,4,0,,57,0,,0,,30,Asphalt,13000,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82472,No,Whatcom,Ferndale,8,2022,September,5,700,0,ZERO,0,2,005 route increasing milepost direction,0.07,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Ferndale,,1,0,,14,8,Asphalt,2,,0,Asphalt,0,N,Motor Vehicle Driver,40.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Distractions Outside Vehicle,Follow Too Closely,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,21.0,Male,Lap & Shoulder Used,None,None,None,None,Trailer - Utility,Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82508,No,Pacific,Raymond,4,2022,September,1,2000,0,ONE,0,1,101 route increasing milepost direction,59.75,R1,Rural,N,Moving Straight,Increasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Roadway Ditch,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Rural 2 Lane Roads,Raymond,Non Limited Access Less Restrictive,2,0,,24,7,,0,,55,Asphalt,4900,N,Motor Vehicle Driver,43.0,Male,Not Equipped,DOT Compliant Motorcycle Helmet,DRE Not Requested,Operating Defective Equipment,None,None,Negotiating a Curve,Defective Steering Mechanism,None,None,None,None,Not Airbag Equipped,Partially Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82553,No,Pierce,Puyallup,4,2022,September,1,1600,0,ZERO,0,2,161 route increasing milepost direction,25.2,U1,Urban,SE,Change Lanes to Left,Entering major roadway from the left,ANGLE IMPACTS_LEFT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Puyallup,Non Limited Access Average Restriction,4,0,,57,0,,0,,35,Asphalt,40000,N,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Other*,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,37.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,1.0,Male,Child Restraint Rear Facing,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC82554,No,Pierce,Puyallup,4,2022,September,1,800,0,ZERO,0,2,161 route increasing milepost direction,25.35,U1,Urban,S,Moving Straight,Decreasing milepost,ANGLE IMPACTS_LEFT,W,Moving Straight,Entering major roadway from the right,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Puyallup,Non Limited Access Average Restriction,5,0,,70,0,,0,,35,Asphalt,40000,N,Motor Vehicle Driver,34.0,Male,Lap & Shoulder Used,None,None,Disregard Traffic Sign and Signals,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,55.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,15.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82558,No,Pierce,Puyallup,9,2022,September,6,1400,0,ZERO,0,2,167 route increasing milepost direction,6.16,U1,Urban,S,Turning Right,Decreasing milepost,SIDESWIPES_RIGHT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Divided Non-Freeway,Puyallup,Non Limited Access Average Restriction,4,1,CURB,64,0,,0,,30,Asphalt,31000,Y,Motor Vehicle Driver,46.0,Male,Lap & Shoulder Used,Other,DRE Not Requested,Improper Passing,None,None,Making Right Turn,No Defects,None,None,Intrastate,9.0,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Female,Lap & Shoulder Used,Other,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82559,No,Thurston,Tumwater,10,2022,September,7,1400,0,ONE,0,2,005 route increasing milepost direction,0.24,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Tumwater,,1,0,,20,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Exceeding Reas. Safe Speed,Follow Too Closely,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,73.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82564,No,Pierce,,3,2022,September,7,400,0,ONE,0,1,512 route increasing milepost direction,11.94,U1,Urban,SW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Guardrail - Face,Cable Barrier,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,1,Urban Freeways Less than 4 Lanes,,Limited Access Fully Controlled,3,46,CABLE,38,8,Asphalt,4,,60,Asphalt,45000,Y,Motor Vehicle Passenger,29.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82565,No,Pierce,,4,2022,September,1,1800,0,ONE,0,2,167 route increasing milepost direction,3.62,U1,Urban,SE,Moving Straight,Increasing milepost,ANGLE IMPACTS_LEFT,N,Stopped in Traffic - Legally Standing,Entering major roadway from the right,MINOR INJURY,,,At Intersection and Not Related,Dry,Daylight,,,1,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,53,8,,0,,50,Asphalt,27000,N,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,Other,None,Under Influence of Alcohol,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,45.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82569,No,Franklin,Pasco,10,2022,September,7,200,0,ONE,0,1,182 route increasing milepost direction,10.84,U5,Urban,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Guardrail - Face,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,1,Urban Freeways,Pasco,Limited Access Fully Controlled,6,76,BRIDGE  ATTENUATORS,88,10,Asphalt,7,,70,Portland Concrete Cement,57000,Y,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,Overcorrecting / Oversteering,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82570,No,King,Seattle,3,2022,September,7,1500,0,ONE,0,1,005 route increasing milepost direction,0.02,U5,Urban,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Guardrail - Leading End,Guardrail - Face,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Seattle,,2,0,,24,0,Asphalt,9,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82574,No,Franklin,Pasco,6,2022,September,3,1700,0,ZERO,0,2,182 route increasing milepost direction,8.04,U5,Urban,SE,Moving Straight,Increasing milepost,REAR END COLLISIONS,SE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Pasco,Limited Access Fully Controlled,6,76,DEPRESSED,72,10,Asphalt,7,,70,Portland Concrete Cement,56000,Y,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,68.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,64.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82590,No,Spokane,Spokane,10,2022,September,7,1800,0,TWO,0,3,290 route increasing milepost direction,4.22,U1,Urban,N,Moving Straight,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,E,Moving Straight,Increasing milepost,MINOR INJURY,,,At Intersection and Related,Dry,Dusk,,,0,Urban Multilane Undivided Non-Freeway,Spokane,Non Limited Access Least Restrictive,4,0,,61,0,,0,,35,Portland Concrete Cement,21000,N,Motor Vehicle Driver,53.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Did Not Grant RW to Vehicle,None,Fire Response Vehicle,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,23.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Passenger,24.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None
EC82591,No,Snohomish,,9,2022,September,6,2000,0,ZERO,0,1,525 route increasing milepost direction,0.1,U1,Urban,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Street Light Pole or Base,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,,,1,0,,15,10,,0,,0,Asphalt,0,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Distractions,None,None,Negotiating a Curve,No Defects,None,None,None,None,Unknown,Unknown if Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82593,No,King,Seattle,10,2022,September,7,200,0,ONE,0,1,005 route increasing milepost direction,0.27,U5,Urban,NE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,"Concrete Barrier/Jersey Barrier - Through, Over or Under",Signal Pole,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,1,Urban Freeways Less than 4 Lanes,Seattle,,3,0,,39,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Passenger,None,None,Lap & Shoulder Used,None,None,None,None,None,Negotiating a Curve,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,24.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82595,No,King,Bothell,4,2022,September,1,1800,0,ZERO,0,1,405 route increasing milepost direction,0.09,U5,Urban,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Wet,Dusk,,,0,Urban Freeways Less than 4 Lanes,Bothell,,1,0,,25,0,Curb,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,17.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82596,No,King,Bothell,4,2022,September,1,1900,0,ZERO,0,1,405 route increasing milepost direction,0.08,U5,Urban,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Bridge Rail - Face,,Not at Intersection and Not Related,Wet,Dusk,,,0,Urban Freeways Less than 4 Lanes,Bothell,,1,0,,25,0,Curb,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,37.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82606,No,Spokane,Spokane,9,2022,September,6,1800,0,ONE,0,2,090 route increasing milepost direction,0.27,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Stopped in Traffic - Legally Standing,Increasing milepost,MINOR INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,Bridge or Overpass,,0,Urban Freeways Less than 4 Lanes,Spokane,,1,0,,14,5,,0,,0,Asphalt,0,N,Motor Vehicle Driver,24.0,Male,Unknown,None,DRE Not Requested,Exceeding Reas. Safe Speed,Distractions Outside Vehicle,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,48.0,Male,Unknown,None,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,7.0,Female,Unknown,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82607,No,Pierce,Puyallup,10,2022,September,7,1800,0,ZERO,0,2,161 route increasing milepost direction,25.13,U1,Urban,E,Moving Straight,Entering major roadway from the left,REAR END COLLISIONS,E,Moving Straight,Entering major roadway from the left,NO APPARENT INJURY,,,At Driveway within Major Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Puyallup,Non Limited Access Average Restriction,4,0,,48,0,,0,C,35,Asphalt,40000,N,Motor Vehicle Driver,56.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,31.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Starting in Traffic Lane,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,9.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82611,No,Pierce,Tacoma,10,2022,September,7,2200,0,ZERO,0,2,163 route increasing milepost direction,0.97,U1,Urban,E,Turning Left,Entering major roadway from the left,ANGLE IMPACTS_LEFT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,1,Urban Multilane Undivided Non-Freeway,Tacoma,Non Limited Access Less Restrictive,4,0,,60,0,,0,,35,Asphalt,19000,N,Motor Vehicle Passenger,23.0,Female,Lap & Shoulder Used,None,None,None,None,None,Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,21.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Side Airbag Deployed,Not Ejected,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82629,No,Pierce,,10,2022,September,7,1100,0,ZERO,0,2,302 route increasing milepost direction,15.95,U1,Urban,N,Moving Straight,Decreasing milepost,REAR END COLLISIONS,N,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,3,0,,36,3,,0,,40,Asphalt,23000,N,Motor Vehicle Driver,29.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,14.0,Male,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,17.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC82636,No,Kitsap,,6,2022,September,3,1500,0,ZERO,0,3,307 route increasing milepost direction,0.1,R1,Rural,NW,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,SW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Driveway,Dry,Daylight,,,0,Urban 2 Lane Roads,Poulsbo,Non Limited Access More Than Average Restriction,2,0,,26,8,,0,,35,Asphalt,20000,N,Motor Vehicle Passenger,22.0,None,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,23.0,Female,Lap & Shoulder Used,None,DRE Requested and Assisted,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,39.0,Male,Lap & Shoulder Used,None,DRE Requested and Assisted,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
