,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC66035,No,Lincoln,,16,2022,July,7,1600,0,ZERO,0,1,231 route increasing milepost direction,41.51,R3,Rural,SW,Moving Straight,Decreasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Roadway Ditch,,Not at Intersection and Not Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,55,Bituminous,1100,N,Motor Vehicle Driver,16.0,Male,Lap & Shoulder Used,None,None,Other Distractions,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66038,No,Lincoln,,19,2022,July,3,700,0,ONE,0,2,231 route increasing milepost direction,35.42,R3,Rural,NW,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,SE,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,55,Bituminous,1200,N,Motor Vehicle Driver,44.0,Male,Lap & Shoulder Used,None,"DRE Requested, Not Available",Under Influence of Drugs,Distractions Outside Vehicle,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,47.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66040,No,King,Kent,4,2022,July,2,1600,0,ZERO,0,3,516 route increasing milepost direction,8.15,U1,Urban,NW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,NW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,45,0,,0,C,45,Asphalt,31000,N,Motor Vehicle Driver,None,None,None,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,18.0,Male,Unknown,Other,None,None,None,None,Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,None,Female,Unknown,Other,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC66050,No,King,Bellevue,9,2022,July,7,1200,0,ZERO,0,2,520 route increasing milepost direction,0.26,U1,Urban,SE,Turning Right,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,S,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Bellevue,,4,0,,60,0,,0,,0,Asphalt,0,N,Motor Vehicle Driver,None,Female,Unknown,Helmet Not Used,None,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Driver,31.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,31.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC66069,No,King,Bellevue,18,2022,July,2,1900,0,TWO,0,2,405 route increasing milepost direction,0.03,U3,Urban,N,Turning Left,Decreasing milepost,FRONT END COLLISIONS,S,Moving Straight,Increasing milepost,MINOR INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Bellevue,,4,0,,56,4,,0,,0,Asphalt,0,N,Motor Vehicle Driver,67.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Disregard Traffic Sign and Signals,None,None,Making Left Turn,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,44.0,Male,Lap Belt Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66071,No,Thurston,Yelm,20,2022,July,4,1300,0,ZERO,0,2,507 route increasing milepost direction,28.95,U2,Urban,SW,Turning Right,Entering major roadway from the left,REAR END COLLISIONS,NW,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Driveway,Dry,Daylight,,,0,Urban 2 Lane Roads,Yelm,Non Limited Access Less Restrictive,2,0,,36,0,,0,R,35,Asphalt,18000,N,Motor Vehicle Driver,61.0,Male,Lap & Shoulder Used,None,None,Improper Turn/Merge,None,None,Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,19.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66075,No,Snohomish,,19,2022,July,3,1000,0,ZERO,0,3,527 route increasing milepost direction,2.7,U1,Urban,S,Stopped in Traffic - Legally Standing,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,45,0,,0,R,45,Asphalt,31000,N,Motor Vehicle Passenger,50.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,32.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,Follow Too Closely,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,80.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,Follow Too Closely,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC66076,No,Snohomish,,19,2022,July,3,1000,0,TWO,0,2,527 route increasing milepost direction,2.71,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,POSSIBLE INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,45,0,,0,R,45,Asphalt,31000,N,Motor Vehicle Passenger,23.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,47.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,61.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66077,No,Snohomish,Bothell,19,2022,July,3,1200,0,ONE,0,2,405 route increasing milepost direction,26.83,U5,Urban,SE,Stopped in Traffic - Legally Standing,Decreasing milepost,REAR END COLLISIONS,SE,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Bothell,Limited Access Fully Controlled,4,40,GUARD RAIL,48,10,Asphalt,10,RC,60,Asphalt,90000,Y,Motor Vehicle Driver,37.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66084,No,Clark,Vancouver,16,2022,July,7,1300,0,ZERO,0,2,205 route increasing milepost direction,0.24,U1,Urban,N,Turning Right,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Vancouver,,5,13,CURB,69,0,,0,,0,Asphalt,0,Y,Motor Vehicle Driver,68.0,Male,Lap & Shoulder Used,Other,None,Disregard Traffic Sign and Signals,None,None,Making Right Turn,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,26.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,4.0,Male,Child Restraint Forward Facing,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66089,No,Walla Walla,Walla Walla,19,2022,July,3,1200,0,ZERO,0,2,125 route increasing milepost direction,4.45,U1,Urban,SW,Turning Left,Decreasing milepost,ANGLE IMPACTS_RIGHT,SW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Exiting Roundabout,Dry,Daylight,Other,,0,Urban Multilane Divided Non-Freeway,Walla Walla,Limited Access Partially Controlled,4,16,CURB,48,10,,0,,30,Asphalt,17000,Y,Motor Vehicle Driver,62.0,Female,Lap & Shoulder Used,None,None,Improper Turn/Merge,Did Not Grant RW to Vehicle,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,53.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,43.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66090,No,King,Kent,11,2022,July,2,900,0,ZERO,0,2,516 route increasing milepost direction,6.08,U1,Urban,N,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,45,0,,0,C,30,Asphalt,28000,N,Motor Vehicle Driver,20.0,Female,Shoulder Belt Used,None,None,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,12.0,Female,Shoulder Belt Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,36.0,Female,Shoulder Belt Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66092,No,King,Kent,12,2022,July,3,1600,0,ZERO,0,3,516 route increasing milepost direction,9.38,U1,Urban,NW,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,NW,Change Lanes to Right,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,45,0,,0,C,45,Asphalt,32000,N,Motor Vehicle Driver,40.0,Female,Shoulder Belt Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,35.0,Female,Shoulder Belt Used,None,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,25.0,Female,Shoulder Belt Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC66110,No,Snohomish,Lynnwood,15,2022,July,6,1300,0,ZERO,1,1,524 route increasing milepost direction,4.89,U1,Urban,S,Turning Right,Entering major roadway from the left,PEDESTRIAN COLLISIONS,Unknown or Not Applicable,Stopped in Traffic - Legally Standing,Unknown or Not Applicable,NO APPARENT INJURY,,,At Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Lynnwood,Non Limited Access Least Restrictive,4,0,,48,0,,0,C,35,Asphalt,32000,N,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,None,None,Unknown Distraction,None,None,Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Pedestrian,36.0,Female,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66115,No,King,Kent,13,2022,July,4,600,0,ZERO,0,2,181 route increasing milepost direction,1.34,U1,Urban,N,Change Lanes to Left,Increasing milepost,SIDESWIPES_RIGHT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,5,0,,80,0,,0,,50,Asphalt,28000,N,Motor Vehicle Driver,55.0,Male,Lap & Shoulder Used,None,None,None,None,Trailer - Utility,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,32.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,39.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66123,No,Clark,,15,2022,July,6,1200,0,ZERO,0,4,503 route increasing milepost direction,4.34,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Limited Access Partially Controlled,4,0,,60,6,,0,,55,Asphalt,26000,N,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Eating or Drinking,Disregard Traffic Sign and Signals,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,45.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,59.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC66124,No,Clark,Vancouver,14,2022,July,5,1000,0,ZERO,0,2,500 route increasing milepost direction,5.46,U1,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Vancouver,Limited Access Fully Controlled,5,22,JERSEY TYPE BARRIER,57,10,,0,,55,Asphalt,63000,Y,Motor Vehicle Driver,28.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,5.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,29.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66125,No,Clark,Vancouver,11,2022,July,2,1300,0,ONE,0,2,014 route increasing milepost direction,0.56,U1,Urban,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Vancouver,,2,0,,24,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Driver,23.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Apparently Ill,Unknown Distraction,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,84.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,Motor Vehicle Passenger,83.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC66127,No,Clark,,19,2022,July,3,600,0,TWO,0,2,500 route increasing milepost direction,6.99,U1,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Freeways,,Non Limited Access Average Restriction,4,0,,48,8,,0,,50,Asphalt,32000,N,Motor Vehicle Driver,23.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Unknown Distraction,Follow Too Closely,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,42.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,24.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66130,No,Clark,Vancouver,15,2022,July,6,1300,0,ZERO,0,2,500 route increasing milepost direction,0.06,U1,Urban,N,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Vancouver,,4,0,,68,0,,0,R,0,Asphalt,0,N,Motor Vehicle Passenger,8.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,21.0,None,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,14.0,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66131,No,Clark,Vancouver,16,2022,July,7,1600,0,ONE,0,2,014 route increasing milepost direction,0.2,U1,Urban,E,Turning Left,Entering major roadway from the right,REAR END COLLISIONS,E,Turning Left,Entering major roadway from the right,POSSIBLE INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Vancouver,,3,0,,60,0,,0,,0,Asphalt,0,N,Motor Vehicle Driver,77.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Overcorrecting / Oversteering,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,59.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,64.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC66144,No,Grays Harbor,,20,2022,July,4,300,0,ONE,0,1,105 route increasing milepost direction,31.65,R2,Rural,SW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Tree or Stump (stationary),,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Limited Access Partially Controlled,2,0,,22,4,,0,,55,Asphalt,5800,N,Motor Vehicle Driver,41.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Apparently Asleep or Fatigued,Under Influence of Drugs,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66153,No,King,Kent,12,2022,July,3,1700,0,TWO,0,3,181 route increasing milepost direction,0.17,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,5,0,,80,0,,0,,35,Asphalt,28000,N,Motor Vehicle Driver,22.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,57.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,42.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC66159,No,King,Kent,17,2022,July,1,1900,0,ONE,0,2,515 route increasing milepost direction,1.06,U2,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Least Restrictive,4,0,,45,0,,0,C,35,Asphalt,26000,N,Motor Vehicle Driver,20.0,Male,Unknown,None,None,Other Distractions,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,None,Female,Unknown,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,51.0,Female,Unknown,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66160,No,King,Kent,18,2022,July,2,1300,0,ZERO,0,2,515 route increasing milepost direction,3.05,U2,Urban,S,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,57,0,,0,,40,Asphalt,27000,N,Motor Vehicle Driver,33.0,Female,Shoulder Belt Used,None,None,Did Not Grant RW to Vehicle,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,29.0,Male,Shoulder Belt Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66161,No,King,Kent,19,2022,July,3,0,0,ONE,0,2,515 route increasing milepost direction,2.95,U2,Urban,W,Turning Right,Entering major roadway from the right,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,SERIOUS INJURY,,,At Driveway,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,45,0,,0,C,40,Asphalt,27000,N,Motor Vehicle Driver,41.0,Male,Unknown,Other,None,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Male,Not Equipped,DOT Compliant Motorcycle Helmet,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66176,No,Snohomish,Lynnwood,11,2022,July,2,1500,0,ZERO,0,2,524 route increasing milepost direction,5.27,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,NE,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Lynnwood,Limited Access Fully Controlled,5,0,,81,0,,0,,35,Asphalt,39000,N,Motor Vehicle Driver,72.0,Female,Lap & Shoulder Used,None,None,Other Distractions,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66179,No,Snohomish,Lynnwood,17,2022,July,1,1900,0,ZERO,0,2,524 route increasing milepost direction,3.2,U1,Urban,E,Passing on Left,Increasing milepost,SIDESWIPES_LEFT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Lynnwood,Non Limited Access Least Restrictive,4,0,,44,0,,0,,35,Asphalt,19000,N,Motor Vehicle Driver,37.0,Male,Unknown,Other,None,Unknown Distraction,None,None,Changing Lanes,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Passenger,19.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,23.0,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC66180,No,Snohomish,Lynnwood,15,2022,July,6,1700,0,ZERO,0,2,524 route increasing milepost direction,5.12,U1,Urban,S,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Lynnwood,Non Limited Access Least Restrictive,5,0,,82,0,,0,,35,Asphalt,39000,N,Motor Vehicle Driver,23.0,Male,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,51.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
