,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC09852,No,Whitman,,8,2022,January,7,500,0,ZERO,0,1,195 route increasing milepost direction,48.64,R1,Rural,SE,Moving Straight,Decreasing milepost,ANIMAL COLLISIONS,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Rural Freeways Less than 4 Lanes,,Limited Access Partially Controlled,2,0,,24,9,,0,,60,Portland Concrete Cement,4200,N,Motor Vehicle Driver,65.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09855,No,Kitsap,Port Orchard,5,2022,January,4,1600,0,FOUR,0,4,160 route increasing milepost direction,0.73,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Snow/Slush,Dark-Street Lights On,,,0,Urban 2 Lane Roads,Port Orchard,Non Limited Access Average Restriction,2,0,,24,4,,0,,35,Asphalt,23000,N,Motor Vehicle Driver,66.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,9.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,None,None
EC09858,No,Kitsap,,6,2022,January,5,2100,0,ZERO,0,1,104 route increasing milepost direction,17.8,R1,Rural,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Earth Bank or Ledge,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,22,3,,0,,50,Asphalt,5800,N,Motor Vehicle Driver,55.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09860,No,King,Renton,3,2022,January,2,900,0,ONE,0,3,900 route increasing milepost direction,4.9,U1,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Stopped in Traffic - Legally Standing,Decreasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Snow/Slush,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Renton,Non Limited Access Less Restrictive,4,0,,45,0,,0,C,35,Asphalt,24000,N,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Operating Defective Equipment,None,None,Going Straight Ahead,Tires Worn or Smooth,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,42.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,32.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC09868,No,Snohomish,Arlington,8,2022,January,7,900,0,ZERO,0,3,531 route increasing milepost direction,6.59,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Wet,Daylight,,,1,Urban Multilane Divided Non-Freeway,Arlington,Non Limited Access Average Restriction,5,1,CURB,72,0,,0,R,35,Asphalt,32000,Y,Motor Vehicle Driver,58.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Under Influence of Alcohol,Follow Too Closely,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,36.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,54.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC09874,No,Thurston,,3,2022,January,2,2100,0,ZERO,0,1,101 route increasing milepost direction,356.86,R1,Rural,W,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Cable Barrier,,Not at Intersection and Not Related,Ice,Dark-No Street Lights,,,0,Rural Freeways,,Limited Access Partially Controlled,4,40,CABLE,48,10,Asphalt,4,,60,Asphalt,26000,Y,Motor Vehicle Driver,26.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Stated Speed Limit,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09882,No,Pierce,Tacoma,9,2022,January,1,700,0,ZERO,0,2,163 route increasing milepost direction,2.45,U1,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Parked,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dawn,,,0,Urban 2 Lane Roads,Tacoma,Non Limited Access Less Restrictive,2,0,,48,0,,0,,30,Portland Concrete Cement,8100,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Unknown Distraction,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,None,None,None,None,None,Other Contributing Circ Not Listed,None,None,"Legally Parked, Unoccupied",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09887,No,Pierce,Tacoma,9,2022,January,1,800,0,ONE,0,1,509 route increasing milepost direction,8.67,U2,Urban,E,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Earth Bank or Ledge,,Not at Intersection and Not Related,Ice,Daylight,,,0,Urban 2 Lane Roads,Tacoma,Non Limited Access Less Restrictive,2,0,,28,0,,0,,35,Asphalt,5500,N,Motor Vehicle Driver,74.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09889,No,Pierce,Tacoma,9,2022,January,1,700,0,ZERO,0,1,509 route increasing milepost direction,5.97,U2,Urban,NW,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Linear Curb,Fence,Not at Intersection and Not Related,Ice,Dawn,,,0,Urban 2 Lane Roads,Tacoma,Non Limited Access Less Restrictive,2,0,,32,0,,0,C,40,Asphalt,10000,N,Motor Vehicle Driver,26.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09897,No,Stevens,,4,2022,January,3,700,0,ZERO,0,1,395 route increasing milepost direction,215.26,R1,Rural,SE,Passing on Left,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Snow Bank,,Not at Intersection and Not Related,Snow/Slush,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,7,,0,,60,Asphalt,6700,N,Motor Vehicle Driver,45.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Overtaking and Passing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,22.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09898,No,Stevens,,6,2022,January,5,1200,0,ONE,0,2,395 route increasing milepost direction,217.96,R1,Rural,SE,Moving Straight,Decreasing milepost,SIDESWIPES_LEFT,NW,Moving Straight,Increasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Ice,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,8,,0,,60,Asphalt,6100,N,Motor Vehicle Driver,20.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,54.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09900,No,Thurston,Yelm,4,2022,January,3,500,0,ZERO,0,2,507 route increasing milepost direction,28.72,U2,Urban,SE,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,SE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban 2 Lane Roads,Yelm,Non Limited Access Least Restrictive,2,0,,24,0,,0,R,25,Asphalt,18000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,Helmet Not Used,None,Apparently Asleep or Fatigued,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,26.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09902,No,Stevens,,3,2022,January,2,1500,0,ONE,0,2,395 route increasing milepost direction,245.28,R1,Rural,SE,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,SE,Moving Straight,Decreasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Ice,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,5,,0,,55,Asphalt,5500,N,Motor Vehicle Passenger,49.0,None,Lap & Shoulder Used,None,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,30.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,40.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09905,No,Pierce,Bonney Lake,9,2022,January,1,200,0,ONE,0,1,410 route increasing milepost direction,4.34,U1,Urban,NW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Guardrail - Face,,Not at Intersection and Not Related,Dry,Unknown,,,0,Urban Multilane Divided Non-Freeway,Bonney Lake,Non Limited Access Average Restriction,4,10,UNPROTECTED,44,8,,0,,40,Asphalt,52000,Y,Motor Vehicle Driver,17.0,Male,No Restraints Used,Helmet Not Used,None,Operating Hands-Free Cell Phone,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Unknown if Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09906,No,Spokane,,7,2022,January,6,1200,0,ZERO,0,2,090 route increasing milepost direction,0.19,U2,Urban,E,Turning Left,Entering major roadway from the right,FRONT END COLLISIONS,S,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Wet,Daylight,,,0,Other,,,2,0,,22,6,,0,,0,Asphalt,0,N,Motor Vehicle Driver,51.0,Male,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,40.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09908,No,Spokane,Spokane,8,2022,January,7,600,0,ZERO,0,1,195 route increasing milepost direction,93.35,U1,Urban,NW,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Bridge Rail - Face,Bridge Rail - Face,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,Spokane,Limited Access Fully Controlled,2,40,,40,0,Curb,0,,55,Portland Concrete Cement,11000,Y,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,Exceeding Reas. Safe Speed,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09912,No,Spokane,,9,2022,January,1,1200,0,ZERO,0,2,395 route increasing milepost direction,169.97,U1,Urban,W,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Driveway,Wet,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,56,0,,0,C,45,Asphalt,24000,N,Motor Vehicle Passenger,21.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,21.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,21.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09917,No,Douglas,,8,2022,January,7,900,0,ONE,0,2,285 route increasing milepost direction,0.11,U1,Urban,E,Moving Straight,Decreasing milepost,ANGLE IMPACTS_LEFT,W,Moving Straight,Increasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways Less than 4 Lanes,East Wenatchee,Limited Access Fully Controlled,3,6,UNPROTECTED,39,7,,0,,40,Asphalt,26000,Y,Motor Vehicle Driver,77.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09945,No,Pierce,Tacoma,8,2022,January,7,100,0,ZERO,0,1,705 route increasing milepost direction,0.81,U5,Urban,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,Tacoma,Limited Access Fully Controlled,3,59,,67,0,Wall,0,,60,Portland Concrete Cement,37000,Y,Motor Vehicle Driver,54.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09953,No,Grays Harbor,,7,2022,January,6,1600,0,ZERO,0,1,105 route increasing milepost direction,45.34,R2,Rural,NE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Utility Pole,"Into River, Lake, Swamp, etc.",Not at Intersection and Not Related,Wet,Dusk,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,8,,0,,55,Bituminous,7100,N,Motor Vehicle Driver,43.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Drugs,Exceeding Reas. Safe Speed,None,Negotiating a Curve,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09954,No,Mason,,6,2022,January,5,1700,0,ZERO,0,1,108 route increasing milepost direction,5.0,R2,Rural,SW,Moving Straight,Decreasing milepost,OTHER,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Mud or Landslide strikes vehicle (on the road),,Not at Intersection and Not Related,Sand/Mud/Dirt,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,3,,0,,50,Bituminous,3600,N,Motor Vehicle Driver,74.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09955,No,Mason,,3,2022,January,2,2000,0,ZERO,0,1,101 route increasing milepost direction,354.64,R1,Rural,SE,Moving Straight,Increasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Ice,Dark-No Street Lights,,,0,Rural Freeways,,Limited Access Partially Controlled,4,40,CABLE,48,10,Asphalt,4,,60,Asphalt,25000,Y,Motor Vehicle Driver,52.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09956,No,Grays Harbor,,5,2022,January,4,1400,0,ZERO,0,2,109 route increasing milepost direction,4.38,R2,Rural,NW,Moving Straight,Increasing milepost,REAR END COLLISIONS,NW,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,3,,0,,40,Asphalt,6800,N,Motor Vehicle Driver,21.0,Female,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,31.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09958,No,Grays Harbor,Hoquiam,6,2022,January,5,2100,0,ZERO,0,1,109 route increasing milepost direction,2.04,U2,Urban,W,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Vehicle hits Mud or Landslide (on the road),,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Urban 2 Lane Roads,Hoquiam,Non Limited Access More Than Average Restriction,2,0,,22,3,,0,,50,Asphalt,7000,N,Motor Vehicle Passenger,70.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,71.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09964,No,Kitsap,Port Orchard,7,2022,January,6,1200,0,ZERO,0,2,166 route increasing milepost direction,4.9,U2,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Port Orchard,Non Limited Access Least Restrictive,3,0,,33,3,,0,,35,Asphalt,17000,N,Motor Vehicle Driver,35.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Passenger,5.0,Female,Child Restraint Forward Facing,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,47.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09966,No,Kitsap,Port Orchard,8,2022,January,7,1100,0,TWO,0,3,160 route increasing milepost direction,0.64,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Port Orchard,Non Limited Access Average Restriction,2,0,,24,4,,0,,35,Asphalt,24000,N,Motor Vehicle Driver,63.0,Female,Lap & Shoulder Used,None,None,Exceeding Stated Speed Limit,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,59.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,37.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC09981,No,King,Tukwila,5,2022,January,4,1600,0,ZERO,0,2,005 route increasing milepost direction,0.16,U5,Urban,SE,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,SE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,Tukwila,,1,0,,14,9,Asphalt,5,L,0,Asphalt,0,N,Motor Vehicle Driver,57.0,Female,Lap & Shoulder Used,None,None,Other Distractions,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,66.0,Female,Lap & Shoulder Used,None,None,Unknown Distraction,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09983,No,King,Tukwila,5,2022,January,4,2200,0,TWO,1,2,900 route increasing milepost direction,0.29,U1,Urban,S,Moving Straight,Increasing milepost,REAR END COLLISIONS,S,Illegally Parked in Road or Stopped in Roadway,Increasing milepost,SERIOUS INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Multilane Divided Non-Freeway,Tukwila,Limited Access Fully Controlled,4,160,,48,8,Asphalt,3,,50,Asphalt,22000,Y,Motor Vehicle Passenger,72.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,53.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped in Roadway,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,55.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09985,No,King,Kent,5,2022,January,4,1700,0,ZERO,0,2,167 route increasing milepost direction,19.72,U1,Urban,S,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark - Unknown Lightin,,,0,Urban Freeways,Kent,Limited Access Fully Controlled,4,20,JERSEY TYPE BARRIER,48,10,,0,RC,60,Asphalt,111000,Y,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,"Vanette Under 10,000 lb",Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,26.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC09986,No,King,,4,2022,January,3,2300,0,ZERO,0,1,900 route increasing milepost direction,1.23,U1,Urban,NW,Moving Straight,Decreasing milepost,OTHER,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,44,8,,0,,50,Portland Concrete Cement,21000,N,Motor Vehicle Driver,48.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
