,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC27204,No,Franklin,Pasco,9,2022,March,4,1300,0,ZERO,0,1,182 route increasing milepost direction,10.84,U5,Urban,NW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Bridge Rail - Face,,Not at Intersection and Not Related,Dry,Daylight,Bridge or Overpass,,0,Urban Freeways,Pasco,Limited Access Fully Controlled,6,76,BRIDGE  ATTENUATORS,88,10,Asphalt,7,,70,Portland Concrete Cement,57000,Y,Motor Vehicle Driver,None,None,Unknown,Other,None,Unknown Distraction,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27208,No,Pierce,Bonney Lake,9,2022,March,4,900,0,MORE THAN FOUR,0,3,410 route increasing milepost direction,5.43,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,MINOR INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Divided Non-Freeway,Bonney Lake,Non Limited Access Average Restriction,5,12,UNPROTECTED,69,8,,0,,40,Asphalt,43000,Y,Motor Vehicle Driver,21.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,22.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Passenger,None,None,Child Restraint Rear Facing,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC27216,No,King,Kent,9,2022,March,4,1900,0,ONE,0,1,181 route increasing milepost direction,2.43,U1,Urban,S,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Tree or Stump (stationary),Tree or Stump (stationary),Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,6,0,,91,0,,0,,50,Asphalt,30000,N,Motor Vehicle Driver,65.0,Female,Unknown,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27219,No,King,Kent,8,2022,March,3,1000,0,TWO,0,2,516 route increasing milepost direction,8.45,U1,Urban,S,Turning Left,Entering major roadway from the left,ANGLE IMPACTS_LEFT,N,Moving Straight,Entering major roadway from the right,MINOR INJURY,,,At Intersection and Related,Wet,Other,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,57,0,,0,,45,Asphalt,33000,N,Motor Vehicle Driver,46.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Passenger,3.0,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27220,No,King,Kent,9,2022,March,4,700,0,ZERO,0,2,181 route increasing milepost direction,0.61,U1,Urban,W,Moving Straight,Entering major roadway from the right,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Entering major roadway from the right,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,64,0,,0,,35,Asphalt,23000,N,Motor Vehicle Driver,28.0,Male,Lap Belt Used,Helmet Not Used,None,Other Distractions,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27229,No,Stevens,,2,2022,March,4,0,0,ZERO,0,1,395 route increasing milepost direction,189.0,R1,Rural,W,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,"Guardrail - Through, Over or Under",Roadway Ditch,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Rural Freeways Less than 4 Lanes,,Limited Access Partially Controlled,2,0,,24,7,,0,,60,Asphalt,11000,N,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27237,No,King,Tukwila,1,2022,March,3,0,0,ZERO,0,2,405 route increasing milepost direction,0.01,U1,Urban,S,Moving Straight,Increasing milepost,REAR END COLLISIONS,S,Parked,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,Within WorkZone,1,Other,Tukwila,,4,0,,56,8,,0,,0,Asphalt,0,N,Motor Vehicle Driver,37.0,Male,Lap & Shoulder Used,None,None,Under Influence of Alcohol,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,None,None,None,None,None,None,None,None,"Legally Parked, Unoccupied",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27244,No,Snohomish,,8,2022,March,3,1400,0,ZERO,0,2,527 route increasing milepost direction,2.87,U1,Urban,SE,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SE,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,57,0,,0,R,45,Asphalt,31000,N,Motor Vehicle Driver,33.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,65.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,4.0,Male,Child Restraint Forward Facing,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC27249,No,Snohomish,,8,2022,March,3,700,0,ZERO,0,2,527 route increasing milepost direction,1.94,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,45,0,,0,R,45,Asphalt,30000,N,Motor Vehicle Passenger,21.0,Male,Lap & Shoulder Used,None,None,None,None,"Van over 10,001 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,49.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27250,No,Snohomish,,9,2022,March,4,1100,0,ZERO,0,2,527 route increasing milepost direction,2.85,U1,Urban,NW,Moving Straight,Increasing milepost,REAR END COLLISIONS,NW,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,57,0,,0,,45,Asphalt,31000,N,Motor Vehicle Driver,30.0,Female,Lap & Shoulder Used,None,None,Follow Too Closely,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,75.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27252,No,Stevens,,4,2022,March,6,2200,0,ZERO,0,1,395 route increasing milepost direction,224.09,R1,Rural,N,Turning Right,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Utility Box,Earth Bank or Ledge,At Intersection and Related,Dry,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,8,,0,,60,Asphalt,6800,N,Motor Vehicle Driver,16.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27253,No,Stevens,,7,2022,March,2,1600,0,ZERO,0,1,395 route increasing milepost direction,242.47,R1,Rural,E,Moving Straight,Decreasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,24,8,,0,,55,Asphalt,8100,N,Motor Vehicle Driver,25.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,Intrastate,4.0,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27316,No,Mason,,5,2022,March,7,300,0,ZERO,0,1,300 route increasing milepost direction,2.97,R3,Rural,NE,Moving Straight,Increasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Roadway Ditch,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access Less Restrictive,2,0,,22,3,,0,,30,Asphalt,12000,N,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,None,Other Contributing Circ Not Listed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27317,No,Grays Harbor,,8,2022,March,3,2000,0,ZERO,0,1,101 route increasing milepost direction,77.01,R1,Rural,NE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Guardrail - Face,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,3,,0,R,50,Asphalt,3500,N,Motor Vehicle Driver,36.0,Male,Not Equipped,Unknown if DOT Compliant Motorcycle Helmet,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Totally Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27318,No,Kitsap,,8,2022,March,3,2000,0,ZERO,0,2,303 route increasing milepost direction,5.98,U1,Urban,E,Moving Straight,Decreasing milepost,SIDESWIPES_LEFT,NW,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,,Limited Access Modified Controlled,4,0,,48,10,,0,C,50,Asphalt,35000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Stated Speed Limit,Lost in Thought / Day Dreaming,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,2.0,Female,Child Restraint Forward Facing,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27319,No,Mason,,9,2022,March,4,2000,0,ZERO,0,2,300 route increasing milepost direction,3.18,R3,Rural,E,Backing,Unknown or Not Applicable,ANGLE IMPACTS_RIGHT,E,Passing on Left,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,1,Rural 2 Lane Roads,,Non Limited Access Less Restrictive,2,0,,38,0,,0,,30,Asphalt,12000,N,Motor Vehicle Driver,44.0,Female,Lap & Shoulder Used,Other,DRE Not Requested,Under Influence of Alcohol,Lost in Thought / Day Dreaming,None,Backing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,8.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,5.0,Female,Child Restraint Forward Facing,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27339,No,King,Renton,5,2022,March,7,1600,0,ZERO,0,2,405 route increasing milepost direction,1.24,U5,Urban,NE,Moving Straight,Increasing milepost,REAR END COLLISIONS,NE,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Renton,Limited Access Fully Controlled,6,6,JERSEY TYPE BARRIER,82,0,,0,RC,60,Portland Concrete Cement,160000,Y,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,28.0,None,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,31.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27340,No,King,Kirkland,2,2022,March,4,1800,0,ZERO,0,2,405 route increasing milepost direction,17.99,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Freeways,Kirkland,Limited Access Fully Controlled,6,20,JERSEY TYPE BARRIER,72,10,,0,RC,60,Asphalt,154000,Y,Motor Vehicle Driver,None,None,Unknown,Other,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Driver,28.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27342,No,King,,9,2022,March,4,900,0,ONE,0,2,164 route increasing milepost direction,10.96,R1,Rural,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,In External Traffic Backup Ca,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,4,,0,,50,Asphalt,10000,N,Motor Vehicle Driver,27.0,Female,Lap & Shoulder Used,None,None,Apparently Asleep or Fatigued,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,53.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27344,No,King,Kirkland,4,2022,March,6,2300,0,ZERO,0,2,405 route increasing milepost direction,19.02,U5,Urban,S,Change Lanes to Right,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Kirkland,Limited Access Fully Controlled,6,20,JERSEY TYPE BARRIER,72,10,,0,RC,60,Asphalt,181000,Y,Motor Vehicle Passenger,5.0,Male,Lap & Shoulder Used,None,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,Intrastate,5.0,Not Deployed,Not Ejected,Motor Vehicle Driver,57.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27361,No,Whatcom,,7,2022,March,2,2100,0,ZERO,0,1,544 route increasing milepost direction,3.83,R3,Rural,E,Moving Straight,Increasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Roadway Ditch,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,50,Asphalt,6600,N,Motor Vehicle Driver,20.0,Male,Lap & Shoulder Used,None,None,Overcorrecting / Oversteering,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27366,No,Clark,,9,2022,March,4,1700,0,ZERO,0,2,500 route increasing milepost direction,1.8,U1,Urban,E,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,,Limited Access Partially Controlled,4,16,JERSEY TYPE BARRIER,44,4,,0,,55,Asphalt,54000,Y,Motor Vehicle Driver,None,None,Not Equipped,Other,None,Exceeding Reas. Safe Speed,None,None,Overtaking and Passing,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,50.0,Male,Lap & Shoulder Used,Other,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,29.0,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27382,No,Kitsap,Bremerton,10,2022,March,5,800,0,ZERO,0,2,304 route increasing milepost direction,2.0,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Bremerton,Non Limited Access Least Restrictive,4,0,,44,0,,0,,25,Asphalt,18000,N,Motor Vehicle Driver,37.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,40.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27394,No,Jefferson,,6,2022,March,1,2000,0,ZERO,0,1,101 route increasing milepost direction,281.34,R1,Rural,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Metal Sign Post,,Not at Intersection and Not Related,Dry,Dark - Unknown Lightin,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,24,8,,0,,45,Asphalt,13000,N,Motor Vehicle Driver,64.0,Male,Lap & Shoulder Used,None,None,Apparently Asleep or Fatigued,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27413,No,Snohomish,,9,2022,March,4,1000,0,ONE,0,1,527 route increasing milepost direction,1.96,U1,Urban,S,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Other Objects,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,45,0,,0,R,45,Asphalt,31000,N,Motor Vehicle Driver,33.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27414,No,Grays Harbor,Hoquiam,9,2022,March,4,1700,0,ONE,0,2,101 route increasing milepost direction,1.77,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Hoquiam,Non Limited Access Less Restrictive,2,0,,34,0,,0,,30,Asphalt,12000,N,Motor Vehicle Driver,43.0,Male,Unknown,Helmet Not Used,DRE Not Requested,Follow Too Closely,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,74.0,Female,Unknown,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27420,No,King,Seattle,9,2022,March,4,1500,0,ZERO,0,2,522 route increasing milepost direction,4.22,U1,Urban,N,Turning Right,Increasing milepost,ANGLE IMPACTS_RIGHT,E,Moving Straight,Entering major roadway from the left,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Lake Forest Park,Non Limited Access Less Restrictive,4,0,,56,0,,0,R,40,Asphalt,43000,N,Motor Vehicle Driver,20.0,Male,Unknown,None,None,Disregard Traffic Sign and Signals,None,None,Making Right Turn,No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Driver,54.0,Female,Unknown,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27422,No,Pierce,Tacoma,9,2022,March,4,1600,0,ZERO,0,2,016 route increasing milepost direction,0.15,U1,Urban,S,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Other,Tacoma,,4,0,,69,0,,0,,0,Asphalt,0,N,Motor Vehicle Passenger,71.0,Female,Lap & Shoulder Used,None,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,32.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,71.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27423,No,Benton,Richland,8,2022,March,3,1900,0,ZERO,0,2,224 route increasing milepost direction,9.97,U1,Urban,E,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Richland,Non Limited Access Average Restriction,4,0,,44,8,,0,C,40,Asphalt,17000,N,Motor Vehicle Driver,54.0,Male,Lap & Shoulder Used,Other,DRE Not Requested,Did Not Grant RW to Vehicle,Operating Recklessly or Aggressively,None,Other*,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,41.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,15.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC27426,No,Benton,Kennewick,9,2022,March,4,1900,0,ONE,0,2,395 route increasing milepost direction,21.69,U1,Urban,NW,Turning Right,Entering major roadway from the right,REAR END COLLISIONS,NE,Moving Straight,Increasing milepost,MINOR INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Kennewick,Limited Access Partially Controlled,4,16,UNPROTECTED,48,10,,0,,50,Portland Concrete Cement,21000,Y,Motor Vehicle Passenger,15.0,Male,Lap & Shoulder Used,None,None,None,None,None,Making Right Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,18.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,Dump Truck,Going Straight Ahead,No Defects,None,None,Intrastate,6.0,Not Deployed,Not Ejected,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
