,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC54741,No,Pierce,Sumner,5,2022,June,1,900,0,ZERO,0,1,410 route increasing milepost direction,0.31,U1,Urban,NW,Out of Control Merging from On Ramp to Mainline,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,At Intersection and Related,Wet,Daylight,,,0,Urban Freeways,Sumner,Limited Access Fully Controlled,4,16,JERSEY TYPE BARRIER,48,10,,0,,55,Asphalt,70000,Y,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Merging (Entering Traffic),No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54742,No,Pierce,Sumner,6,2022,June,2,1300,0,ZERO,0,2,167 route increasing milepost direction,10.78,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Sumner,Limited Access Fully Controlled,4,84,CABLE,48,10,Asphalt,10,,60,Asphalt,90000,Y,Motor Vehicle Driver,22.0,Female,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,79.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54744,No,Pierce,,4,2022,June,7,1300,0,ZERO,0,2,162 route increasing milepost direction,8.59,U2,Urban,N,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,SE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,Fence,At Intersection and Related,Wet,Daylight,,,0,Urban 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,24,4,,0,,50,Asphalt,8900,N,Motor Vehicle Driver,25.0,Female,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Passenger,24.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,66.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54746,No,King,Maple Valley,9,2022,June,5,1900,0,ZERO,0,2,169 route increasing milepost direction,12.53,U1,Urban,SW,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,SE,Turning Left,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Wet,Daylight,,,0,Urban 2 Lane Roads,Maple Valley,Non Limited Access Average Restriction,2,0,,24,8,,0,C,45,Asphalt,22000,N,Motor Vehicle Driver,68.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Improper Turn/Merge,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,45.0,Male,No Restraints Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54749,No,King,Seattle,11,2022,June,7,1100,0,ONE,0,2,523 route increasing milepost direction,2.26,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,POSSIBLE INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Seattle,Non Limited Access Less Restrictive,4,0,,44,0,,0,,30,Asphalt,22000,N,Motor Vehicle Driver,35.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,None,None,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,45.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54764,No,Clark,Battle Ground,12,2022,June,1,1300,0,ZERO,0,3,503 route increasing milepost direction,8.54,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways Less than 4 Lanes,Battle Ground,Limited Access Partially Controlled,2,0,,22,8,,0,,55,Asphalt,18000,N,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,None,Unknown Distraction,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,16.0,Female,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,24.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC54768,No,Spokane,Spokane,12,2022,June,1,900,0,ONE,0,2,002 route increasing milepost direction,0.11,U1,Urban,W,Moving Straight,Increasing milepost,ANGLE IMPACTS_LEFT,W,Turning Right,Entering major roadway from the right,POSSIBLE INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Spokane,Non Limited Access Least Restrictive,3,0,,36,0,,0,,25,Asphalt,24000,N,Motor Vehicle Passenger,10.0,Female,Lap & Shoulder Used,None,None,None,None,None,Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,55.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,7.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54791,No,Benton,Kennewick,12,2022,June,1,1500,0,TWO,0,3,395 route increasing milepost direction,21.64,U1,Urban,NE,Moving Straight,Increasing milepost,REAR END COLLISIONS,NE,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,,Intersection Related but Not at Intersection,Wet,Daylight,,,0,Urban Freeways,Kennewick,Limited Access Partially Controlled,4,16,UNPROTECTED,48,10,,0,,50,Portland Concrete Cement,17000,Y,Motor Vehicle Passenger,74.0,Female,Lap & Shoulder Used,None,None,None,None,Motor Home,Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,73.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,15.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC54792,No,Pierce,Tacoma,12,2022,June,1,1200,0,ZERO,0,2,016 route increasing milepost direction,0.06,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Other,Tacoma,,4,0,,69,0,,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,20.0,Female,Lap & Shoulder Used,None,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,65.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54795,No,Clark,Vancouver,4,2022,June,7,1900,0,ONE,0,1,205 route increasing milepost direction,0.47000000000000003,U5,Urban,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Guardrail - Leading End,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways Less than 4 Lanes,Vancouver,,1,0,,12,8,Asphalt,8,,0,Asphalt,0,N,Motor Vehicle Driver,41.0,Female,No Restraints Used,None,DRE Not Requested,Under Influence of Drugs,Exceeding Reas. Safe Speed,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54797,No,Clark,Vancouver,10,2022,June,6,1700,0,ZERO,0,2,205 route increasing milepost direction,2.23,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways,Vancouver,Limited Access Fully Controlled,6,100,GUARD RAIL,72,10,Asphalt,6,,60,Portland Concrete Cement,104000,Y,Motor Vehicle Driver,59.0,Female,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,72.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54798,No,Clark,,10,2022,June,6,1900,0,ZERO,0,1,005 route increasing milepost direction,0.26,R5,Rural,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,Concrete Barrier/Jersey Barrier - Face,Not at Intersection and Not Related,Wet,Daylight,,,0,Rural Freeways Less than 4 Lanes,,,1,0,,16,8,Asphalt,2,,0,Asphalt,0,N,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54799,No,Clark,,10,2022,June,6,2000,0,ZERO,0,2,205 route increasing milepost direction,9.71,U5,Urban,NW,Moving Straight,Increasing milepost,REAR END COLLISIONS,NW,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dusk,,,0,Urban Freeways,,Limited Access Fully Controlled,4,125,DEPRESSED,48,10,Asphalt,4,,60,Portland Concrete Cement,45000,Y,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,33.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54800,No,Clark,Vancouver,10,2022,June,6,2100,0,ZERO,0,2,205 route increasing milepost direction,1.49,U5,Urban,S,Out of Control Merging from On Ramp to Mainline,Entering major roadway from the left,ANGLE IMPACTS_RIGHT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Wet,Dark-Street Lights On,,,0,Urban Freeways,Vancouver,Limited Access Fully Controlled,7,52,DEPRESSED,84,10,Asphalt,10,,60,Portland Concrete Cement,104000,Y,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,"Vanette Under 10,000 lb",Merging (Entering Traffic),No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Passenger,22.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,23.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54801,No,Clark,,10,2022,June,6,2200,0,ZERO,0,1,503 route increasing milepost direction,17.29,R2,Rural,E,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Metal Sign Post,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,20,1,,0,,50,Asphalt,3000,N,Motor Vehicle Driver,17.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Apparently Asleep or Fatigued,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54811,No,Kitsap,,5,2022,June,1,1700,0,ZERO,0,1,104 route increasing milepost direction,14.5,R1,Rural,NW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Bridge Rail - Face,Bridge Rail - Face,Not at Intersection and Not Related,Wet,Daylight,Bridge or Overpass,,0,Rural Freeways Less than 4 Lanes,,Limited Access Partially Controlled,2,0,,40,0,,0,,40,Portland Concrete Cement,18000,N,Motor Vehicle Driver,22.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54812,No,Kitsap,,6,2022,June,2,1800,0,ZERO,0,2,303 route increasing milepost direction,3.91,U1,Urban,S,Backing,Decreasing milepost,FRONT END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Limited Access Modified Controlled,4,0,,60,8,,0,,40,Asphalt,35000,N,Motor Vehicle Driver,74.0,Male,Lap & Shoulder Used,Helmet Not Used,None,Unknown Distraction,None,None,Backing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,48.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54814,No,Kitsap,,10,2022,June,6,1800,0,ZERO,0,1,003 route increasing milepost direction,0.19,U1,Urban,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways Less than 4 Lanes,,,3,0,,36,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Driver,54.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54843,No,King,Seattle,10,2022,June,6,1700,0,ZERO,0,1,005 route increasing milepost direction,0.18,U1,Urban,NW,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Bridge Rail - Face,,Not at Intersection and Not Related,Wet,Daylight,,,0,Other,Seattle,,2,0,,32,0,,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,23.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54845,No,Franklin,Pasco,12,2022,June,1,1700,0,ZERO,0,1,182 route increasing milepost direction,11.74,U5,Urban,NW,Moving Straight,Decreasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Roadway Ditch,,Not at Intersection and Not Related,Wet,Daylight,,,1,Urban Freeways,Pasco,Limited Access Fully Controlled,5,76,DEPRESSED,60,10,Asphalt,6,,60,Portland Concrete Cement,57000,Y,Motor Vehicle Driver,32.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,Exceeding Reas. Safe Speed,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54849,No,Snohomish,,5,2022,June,1,2200,0,ZERO,0,2,522 route increasing milepost direction,21.07,U1,Urban,W,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Urban Freeways,,Limited Access Fully Controlled,4,18,JERSEY TYPE BARRIER,48,10,,10,,60,Asphalt,28000,Y,Motor Vehicle Driver,None,None,Unknown,Other,None,Exceeding Stated Speed Limit,None,None,Changing Lanes,No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Driver,42.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54851,No,Clallam,Port Angeles,10,2022,June,6,1000,0,ZERO,0,2,101 route increasing milepost direction,248.26,U1,Urban,SE,Change Lanes to Right,Increasing milepost,SIDESWIPES_LEFT,SE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Port Angeles,Non Limited Access Less Restrictive,2,0,,52,0,,0,,35,Asphalt,18000,N,Motor Vehicle Driver,86.0,None,Unknown,None,None,Improper Turn/Merge,None,None,Starting From Parked Position,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,85.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,84.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54853,No,Clallam,Port Angeles,9,2022,June,5,1700,0,ZERO,0,1,101 route increasing milepost direction,0.13,U1,Urban,NW,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Tree or Stump (stationary),,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban 2 Lane Roads,Port Angeles,Non Limited Access Less Restrictive,2,0,,48,0,,0,,35,Asphalt,15000,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54854,No,Clallam,Port Angeles,11,2022,June,7,1400,0,ZERO,0,2,101 route increasing milepost direction,0.35000000000000003,U1,Urban,NW,Moving Straight,Increasing milepost,REAR END COLLISIONS,NW,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Port Angeles,Non Limited Access Less Restrictive,2,0,,40,0,,0,,35,Asphalt,15000,N,Motor Vehicle Driver,38.0,Male,Lap & Shoulder Used,None,None,Other Distractions,Follow Too Closely,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,17.0,Female,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54856,No,Clallam,Port Angeles,12,2022,June,1,1400,0,ZERO,0,2,101 route increasing milepost direction,247.59,U1,Urban,SE,Moving Straight,Increasing milepost,ANGLE IMPACTS_LEFT,SW,Moving Straight,Entering major roadway from the left,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Port Angeles,Non Limited Access Less Restrictive,2,0,,52,0,,0,,35,Asphalt,13000,N,Motor Vehicle Passenger,25.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,42.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Passenger,None,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54858,No,Benton,Kennewick,12,2022,June,1,1800,0,ZERO,0,2,395 route increasing milepost direction,22.93,U1,Urban,W,Moving Straight,Entering major roadway from the right,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Entering major roadway from the right,NO APPARENT INJURY,,,At Intersection and Related,Wet,Daylight,,,0,Urban Freeways,Kennewick,Limited Access Modified Controlled,4,16,UNPROTECTED,48,10,,0,,35,Portland Concrete Cement,23000,Y,Motor Vehicle Passenger,7.0,Female,Lap & Shoulder Used,None,None,None,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,9.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54859,No,King,Covington,10,2022,June,6,1500,0,ZERO,0,2,516 route increasing milepost direction,13.41,U2,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Wet,Daylight,,,0,Urban 2 Lane Roads,Covington,Non Limited Access Average Restriction,2,0,,22,7,,0,C,45,Asphalt,22000,N,Motor Vehicle Driver,38.0,Male,Unknown,Helmet Not Used,DRE Not Requested,Unknown Distraction,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,53.0,Female,Unknown,Helmet Not Used,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54866,No,Douglas,,11,2022,June,7,0,0,ZERO,0,2,285 route increasing milepost direction,0.08,U1,Urban,NW,Moving Straight,Increasing milepost,REAR END COLLISIONS,NW,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,1,Urban Freeways Less than 4 Lanes,East Wenatchee,Limited Access Fully Controlled,3,6,JERSEY TYPE BARRIER,39,7,,0,,40,Asphalt,26000,Y,Motor Vehicle Passenger,35.0,Male,Lap & Shoulder Used,None,None,None,None,None,Negotiating a Curve,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,34.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,43.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54869,No,Thurston,Rainier,8,2022,June,4,1700,0,ZERO,0,2,507 route increasing milepost direction,22.81,R2,Rural,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Turning Left,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,1,Rural 2 Lane Roads,Rainier,Non Limited Access Less Restrictive,2,0,,22,6,,0,,30,Asphalt,6100,N,Motor Vehicle Driver,50.0,Male,Unknown,Other,None,Under Influence of Alcohol,Operating Recklessly or Aggressively,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Driver,60.0,Female,Lap & Shoulder Used,None,None,None,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC54886,No,Lewis,Centralia,12,2022,June,1,2100,0,ONE,0,2,507 route increasing milepost direction,0.76,U2,Urban,SW,Moving Straight,Decreasing milepost,ANGLE IMPACTS_RIGHT,E,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,0,Urban 2 Lane Roads,Centralia,Non Limited Access Least Restrictive,2,0,,44,0,,0,,30,Asphalt,8700,N,Motor Vehicle Driver,44.0,Female,Lap & Shoulder Used,Helmet Not Used,None,Unknown Distraction,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,30.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,6.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
