,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC91382,No,Whatcom,Lynden,7,2022,October,6,1600,0,ZERO,0,2,539 route increasing milepost direction,10.7,U1,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban 2 Lane Roads,Lynden,Non Limited Access Less Restrictive,2,0,,36,0,,0,C,40,Asphalt,17000,N,Motor Vehicle Driver,83.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,52.0,Male,Lap & Shoulder Used,None,None,None,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91386,No,Spokane,Spokane,8,2022,October,7,2200,0,ONE,0,1,090 route increasing milepost direction,0.04,U5,Urban,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Guardrail - Face,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,1,Urban Freeways Less than 4 Lanes,Spokane,,1,0,,16,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Driver,23.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91389,No,Spokane,Spokane,9,2022,October,1,1200,0,ZERO,0,2,002 route increasing milepost direction,0.96,U1,Urban,S,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,S,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Driveway Related but Not at Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Spokane,Non Limited Access Least Restrictive,4,0,,60,0,,0,,30,Asphalt,23000,N,Motor Vehicle Driver,None,None,None,None,None,Operating Recklessly or Aggressively,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91406,No,Chelan,,3,2022,October,2,700,0,ZERO,0,1,097 route increasing milepost direction,30.97,R2,Rural,NW,Moving Straight,Decreasing milepost,ANIMAL COLLISIONS,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,22,8,,0,,50,Bituminous,6500,N,Motor Vehicle Passenger,6.0,Female,Child Restraint Forward Facing,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,34.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,Motor Vehicle Passenger,8.0,Female,Child Restraint Forward Facing,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91409,No,Chelan,,3,2022,October,2,1500,0,ONE,0,1,097 route increasing milepost direction,24.87,R2,Rural,SW,Moving Straight,Decreasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access Most Restrictive,2,0,,24,7,,0,,60,Bituminous,4700,N,Motor Vehicle Driver,40.0,Male,Not Equipped,DOT Compliant Motorcycle Helmet,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91411,No,King,Enumclaw,7,2022,October,6,1400,0,ZERO,0,2,410 route increasing milepost direction,14.4,U1,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Illegally Parked in Road or Stopped in Roadway,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Enumclaw,Non Limited Access Less Restrictive,2,0,,24,8,,0,,40,Asphalt,14000,N,Motor Vehicle Driver,33.0,Male,Lap & Shoulder Used,Helmet Not Used,None,Unknown Distraction,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,37.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Stopped in Roadway,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91415,No,Pierce,Puyallup,5,2022,October,4,2100,0,ZERO,0,2,161 route increasing milepost direction,25.35,U1,Urban,S,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Puyallup,Non Limited Access Average Restriction,5,0,,70,0,,0,,35,Asphalt,40000,N,Motor Vehicle Driver,46.0,Female,Lap & Shoulder Used,None,None,Improper Turn/Merge,Unknown Distraction,"Vanette Under 10,000 lb",Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91422,No,Pierce,Gig Harbor,6,2022,October,5,900,0,ZERO,0,2,016 route increasing milepost direction,0.15,U2,Urban,NE,Change Lanes to Left,Increasing milepost,REAR END COLLISIONS,NE,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,Bridge or Overpass,,0,Other,Gig Harbor,,2,0,,38,2,,0,,0,Asphalt,0,N,Motor Vehicle Driver,33.0,Gender X,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,39.0,None,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91424,No,Franklin,Pasco,9,2022,October,1,2100,0,ONE,0,1,182 route increasing milepost direction,7.0,U5,Urban,SW,Moving Straight,Decreasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Roadway Ditch,,At Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Urban Freeways,Pasco,Limited Access Fully Controlled,6,76,DEPRESSED,72,10,Asphalt,7,,70,Portland Concrete Cement,46000,Y,Motor Vehicle Driver,61.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91433,No,Pierce,Bonney Lake,9,2022,October,1,1700,0,TWO,0,3,410 route increasing milepost direction,4.55,U1,Urban,SE,Moving Straight,Increasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Divided Non-Freeway,Bonney Lake,Non Limited Access Average Restriction,4,1,CURB,52,0,,0,,40,Asphalt,42000,Y,Motor Vehicle Driver,57.0,Male,Not Equipped,Other,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,Motor Vehicle Driver,48.0,Male,Not Equipped,Other,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,Motor Vehicle Driver,54.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC91434,No,King,Kent,8,2022,October,7,800,0,ZERO,0,2,167 route increasing milepost direction,20.4,U1,Urban,S,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,S,Change Lanes to Right,Decreasing milepost,NO APPARENT INJURY,,Guardrail - Face,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Kent,Limited Access Fully Controlled,4,20,JERSEY TYPE BARRIER,48,10,,0,RC,60,Asphalt,128000,Y,Motor Vehicle Passenger,32.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Changing Lanes,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,34.0,Male,Lap & Shoulder Used,None,None,Other Contributing Circ Not Listed,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,81.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91435,No,King,Burien,7,2022,October,6,1400,0,ONE,0,2,518 route increasing milepost direction,0.07,U1,Urban,NW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,NW,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Freeways,Burien,Limited Access Fully Controlled,4,10,CURB,48,10,,0,,35,Asphalt,40000,Y,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,None,Operating Handheld Cell Phone,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,36.0,Male,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91447,No,Yakima,Selah,5,2022,October,4,1300,0,ZERO,0,1,823 route increasing milepost direction,3.31,U2,Urban,W,Turning Right,Entering major roadway from the right,PEDALCYCLIST COLLISIONS,SW,Moving Straight,Unknown or Not Applicable,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Least Restrictive,4,0,,49,0,,0,,35,Asphalt,14000,N,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant R/W to Non Motorist,None,None,Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Pedestrian cyclist Driver,50.0,Male,None,Helmet Not Used,DRE Not Requested,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91461,No,Snohomish,Edmonds,8,2022,October,7,1700,0,ONE,1,1,104 route increasing milepost direction,24.47,U1,Urban,NW,Turning Left,Entering major roadway from the left,PEDESTRIAN COLLISIONS,SE,Moving Straight,Unknown or Not Applicable,MINOR INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Edmonds,Non Limited Access Less Restrictive,3,0,,48,0,,0,,25,Asphalt,5200,N,Motor Vehicle Driver,30.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant R/W to Non Motorist,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Pedestrian,42.0,Female,None,None,DRE Not Requested,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91484,No,Snohomish,,2,2022,October,1,400,0,ZERO,0,1,532 route increasing milepost direction,8.68,R2,Rural,SW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Street Light Pole or Base,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Rural 2 Lane Roads,,Limited Access Partially Controlled,2,0,,24,8,,0,,55,Asphalt,18000,N,Motor Vehicle Driver,39.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Apparently Asleep or Fatigued,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,20.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91502,No,Pierce,Puyallup,9,2022,October,1,1100,0,ONE,0,2,161 route increasing milepost direction,25.18,U1,Urban,W,Turning Right,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,N,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,At Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Puyallup,Non Limited Access Average Restriction,4,0,,57,0,,0,,35,Asphalt,40000,N,Motor Vehicle Driver,23.0,Female,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,34.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,33.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91527,No,King,Kent,7,2022,October,6,1600,0,ZERO,0,2,516 route increasing milepost direction,5.77,U1,Urban,N,Change Lanes to Right,Increasing milepost,SIDESWIPES_LEFT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,57,0,,0,,30,Asphalt,19000,N,Motor Vehicle Driver,37.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Improper Turn/Merge,Operating Defective Equipment,None,Changing Lanes,Power Failure,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,9.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,6.0,Female,Child Restraint Forward Facing,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91529,No,King,Kent,6,2022,October,5,1800,0,ZERO,0,3,516 route increasing milepost direction,5.86,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,49,0,,0,,30,Asphalt,16000,N,Motor Vehicle Driver,16.0,Male,Shoulder Belt Used,None,None,Follow Too Closely,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,48.0,Male,Shoulder Belt Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,18.0,Female,Shoulder Belt Used,None,None,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC91533,No,King,Kent,8,2022,October,7,1000,0,ZERO,0,2,515 route increasing milepost direction,0.91,U2,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,Other Objects,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Least Restrictive,4,0,,45,0,,0,C,35,Asphalt,26000,N,Motor Vehicle Driver,57.0,Male,Lap & Shoulder Used,None,DRE Requested and Assisted,Operating Handheld Cell Phone,None,Motor Home,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91534,No,King,Kent,9,2022,October,1,100,0,ZERO,0,1,516 route increasing milepost direction,5.37,U1,Urban,W,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Street Light Pole or Base,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Kent,Non Limited Access Average Restriction,4,0,,44,0,,0,,30,Asphalt,15000,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91553,No,King,Tukwila,5,2022,October,4,1000,0,ONE,0,2,005 route increasing milepost direction,0.2,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Tukwila,,2,0,,28,9,,0,,0,Asphalt,0,N,Motor Vehicle Driver,20.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,29.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,63.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91554,No,King,Renton,4,2022,October,3,1000,0,ZERO,0,2,405 route increasing milepost direction,4.37,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Renton,Limited Access Fully Controlled,4,16,JERSEY TYPE BARRIER,48,6,,0,RC,60,Portland Concrete Cement,123000,Y,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,69.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91555,No,King,Renton,6,2022,October,5,500,0,ZERO,0,3,405 route increasing milepost direction,4.57,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Renton,Limited Access Fully Controlled,4,16,JERSEY TYPE BARRIER,48,10,,0,RC,60,Asphalt,131000,Y,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,44.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,25.0,Male,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC91559,No,King,Normandy Park,7,2022,October,6,1500,0,ZERO,0,3,509 route increasing milepost direction,27.13,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Least Restrictive,4,0,,45,8,,0,,35,Asphalt,13000,N,Motor Vehicle Driver,24.0,Female,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,40.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC91572,No,Benton,,9,2022,October,1,1100,0,ZERO,0,1,082 route increasing milepost direction,0.34,U5,Urban,SE,Moving Straight,Increasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Over Embankment - No Guardrail Present,,Not at Intersection and Not Related,Dry,Daylight,,,1,Urban Freeways Less than 4 Lanes,,,1,0,,14,9,Bituminous,4,,0,Bituminous,0,N,Motor Vehicle Driver,22.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,Operating Handheld Cell Phone,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91593,No,Clark,Vancouver,6,2022,October,5,1900,0,ZERO,0,2,501 route increasing milepost direction,0.28,U1,Urban,E,Moving Straight,Increasing milepost,ANGLE IMPACTS_LEFT,S,Moving Straight,Entering major roadway from the left,NO APPARENT INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Vancouver,Non Limited Access Least Restrictive,3,0,,60,0,,0,,25,Asphalt,12000,N,Motor Vehicle Driver,45.0,Female,Lap Belt Used,None,DRE Not Requested,Disregard Traffic Sign and Signals,None,None,Going Straight Ahead,No Defects,None,None,None,None,Side Airbag Deployed,Not Ejected,Motor Vehicle Driver,31.0,Male,Lap Belt Used,None,DRE Requested and Assisted,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91636,No,Pierce,,9,2022,October,1,800,0,ZERO,0,2,512 route increasing milepost direction,0.2,U1,Urban,E,Passing on Left,Increasing milepost,ANGLE IMPACTS_LEFT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,,,2,0,,26,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Driver,None,Male,Unknown,Other,None,Improper Passing,None,None,Overtaking and Passing,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Driver,48.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,3.0,Male,Child Restraint Forward Facing,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC91637,No,Yakima,Selah,3,2022,October,2,1600,0,ZERO,0,2,823 route increasing milepost direction,2.5100000000000002,U2,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Selah,Non Limited Access Least Restrictive,4,0,,57,0,,0,,30,Asphalt,15000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,26.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,57.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91640,No,Benton,Richland,7,2022,October,6,700,0,ZERO,0,2,182 route increasing milepost direction,3.26,U5,Urban,NE,Merging from Ramp,Increasing milepost,SIDESWIPES_RIGHT,NE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Freeways,Richland,Limited Access Fully Controlled,4,76,DEPRESSED,48,10,Asphalt,4,,70,Portland Concrete Cement,25000,Y,Motor Vehicle Driver,18.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Improper Turn/Merge,None,None,Merging (Entering Traffic),No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,36.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,Intrastate,5.0,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC91641,No,Franklin,Pasco,7,2022,October,6,700,0,ZERO,0,2,182 route increasing milepost direction,6.04,U5,Urban,SW,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,SW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Pasco,Limited Access Fully Controlled,6,76,,104,0,Wall,0,,70,Portland Concrete Cement,70000,Y,Motor Vehicle Driver,31.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,68.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
