,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
ED14561,No,King,Seattle,14,2022,December,4,1600,0,ONE,0,2,509 route increasing milepost direction,34.32,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Seattle,Limited Access Fully Controlled,5,16,GUARD RAIL,60,10,,0,,60,Asphalt,40000,Y,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,50.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14563,No,King,Renton,14,2022,December,4,1700,0,TWO,0,2,167 route increasing milepost direction,25.81,U1,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Renton,Limited Access Fully Controlled,4,18,JERSEY TYPE BARRIER,46,10,,0,RC,60,Asphalt,104000,Y,Motor Vehicle Driver,40.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,31.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14564,No,Pierce,Lakewood,10,2022,December,7,1100,0,ZERO,0,2,005 route increasing milepost direction,0.04,U2,Urban,S,Moving Straight,Decreasing milepost,ANGLE IMPACTS_RIGHT,N,Turning Left,Increasing milepost,NO APPARENT INJURY,,,At Driveway,Wet,Daylight,,,0,Other,Lakewood,,2,0,,48,6,,0,,0,Asphalt,0,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Operating Recklessly or Aggressively,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Driver,59.0,Female,Lap & Shoulder Used,Other,None,None,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14567,No,Pierce,Sumner,8,2022,December,5,0,0,ONE,0,1,410 route increasing milepost direction,2.32,U1,Urban,NE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Earth Bank or Ledge,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Urban Freeways,Sumner,Limited Access Fully Controlled,4,40,CABLE,48,10,Asphalt,4,,55,Asphalt,52000,Y,Motor Vehicle Driver,42.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Overcorrecting / Oversteering,None,Exempt License Vehicle,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14572,No,Pierce,,13,2022,December,3,2000,0,ONE,0,2,161 route increasing milepost direction,15.68,U1,Urban,W,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,N,Moving Straight,Increasing milepost,SERIOUS INJURY,,,At Intersection and Related,Dry,Dark-No Street Lights,,,0,Urban 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,4,,0,,55,Asphalt,11000,N,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Improper Turn/Merge,None,None,Making Left Turn,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,54.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Passenger,12.0,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14574,No,Snohomish,Mukilteo,12,2022,December,2,400,0,ZERO,0,2,525 route increasing milepost direction,8.46,U1,Urban,N,Turning Right,Increasing milepost,ANGLE IMPACTS_RIGHT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Wet,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Mukilteo,Non Limited Access Average Restriction,3,0,,48,0,,0,R,25,Asphalt,12000,N,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,None,Other Distractions,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,24.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14620,No,King,,8,2022,December,5,2000,0,ZERO,0,2,090 route increasing milepost direction,0.07,R2,Rural,W,Turning Left,Entering major roadway from the left,SIDESWIPES_LEFT,W,Turning Left,Entering major roadway from the left,NO APPARENT INJURY,,,At Intersection and Related,Wet,Dark-Street Lights On,,,0,Other,,,3,0,,48,8,,0,,0,Asphalt,0,N,Motor Vehicle Driver,36.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,Intrastate,5.0,Not Deployed,Not Ejected,Motor Vehicle Driver,51.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Making Left Turn,No Defects,None,None,Intrastate,5.0,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14621,No,King,Bellevue,6,2022,December,3,1800,0,ZERO,0,2,520 route increasing milepost direction,7.58,U1,Urban,E,Moving Straight,Increasing milepost,SIDESWIPES_RIGHT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Freeways,Bellevue,Limited Access Fully Controlled,4,134,GUARD RAIL,48,10,Asphalt,10,R,60,Asphalt,76000,Y,Motor Vehicle Driver,33.0,Male,Lap & Shoulder Used,None,None,Improper Turn/Merge,Did Not Grant RW to Vehicle,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,42.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14622,No,King,Bellevue,5,2022,December,2,700,0,ONE,0,3,405 route increasing milepost direction,14.02,U5,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways,Bellevue,Limited Access Fully Controlled,6,16,JERSEY TYPE BARRIER,72,10,,0,R,60,Portland Concrete Cement,158000,Y,Motor Vehicle Driver,47.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,Did Not Grant RW to Vehicle,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,59.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,28.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected
ED14625,No,King,Bellevue,13,2022,December,3,1700,0,ZERO,0,2,405 route increasing milepost direction,8.87,U5,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Bellevue,Limited Access Fully Controlled,4,16,JERSEY TYPE BARRIER,48,8,,0,RC,60,Asphalt,140000,Y,Motor Vehicle Driver,50.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,Follow Too Closely,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,20.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14626,No,King,Kirkland,13,2022,December,3,1700,0,ZERO,0,2,405 route increasing milepost direction,20.43,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Kirkland,Limited Access Fully Controlled,6,20,JERSEY TYPE BARRIER,72,10,,0,RC,60,Asphalt,124000,Y,Motor Vehicle Driver,20.0,Female,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,51.0,Male,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14627,No,King,Bellevue,13,2022,December,3,1800,0,ONE,0,3,090 route increasing milepost direction,0.1,U5,Urban,W,Moving Straight,Increasing milepost,REAR END COLLISIONS,W,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,Bellevue,,1,0,,12,8,,0,,0,Asphalt,0,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Exceeding Reas. Safe Speed,Follow Too Closely,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected
ED14629,No,King,SeaTac,13,2022,December,3,1300,0,ONE,0,2,005 route increasing milepost direction,0.13,U1,Urban,SE,Moving Straight,Increasing milepost,REAR END COLLISIONS,SE,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Other,SeaTac,,4,0,,60,9,,0,,0,Asphalt,0,N,Motor Vehicle Driver,53.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Unknown Distraction,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,73.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14633,No,Snohomish,Bothell,3,2022,December,7,2000,0,ZERO,0,2,527 route increasing milepost direction,1.11,U1,Urban,W,Turning Right,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Bothell,Non Limited Access Average Restriction,4,0,,92,0,,0,R,45,Asphalt,41000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,37.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14637,No,Snohomish,Mukilteo,9,2022,December,6,1800,0,ZERO,0,2,525 route increasing milepost direction,3.75,U1,Urban,S,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Dark-Street Lights On,,,0,Urban Multilane Divided Non-Freeway,Mukilteo,Non Limited Access Average Restriction,4,12,CURB,48,0,,0,R,40,Asphalt,43000,Y,Motor Vehicle Driver,27.0,Gender X,Lap & Shoulder Used,None,DRE Not Requested,Improper Turn/Merge,None,"Vanette Under 10,000 lb",Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,23.0,Gender X,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,65.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14639,No,Snohomish,Mountlake Terrace,9,2022,December,6,1900,0,ZERO,0,2,005 route increasing milepost direction,0.28,U5,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Parked,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,Mountlake Terrace,,2,0,,34,10,Asphalt,5,,0,Asphalt,0,N,Motor Vehicle Driver,34.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,None,None,None,None,None,None,None,"Vanette Under 10,000 lb","Legally Parked, Occupied",None,None,None,None,None,None,None,Motor Vehicle Passenger,46.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14641,No,Snohomish,Arlington,10,2022,December,7,1700,0,ZERO,0,2,530 route increasing milepost direction,0.11,U1,Urban,W,Change Lanes to Right,Decreasing milepost,SIDESWIPES_RIGHT,W,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Wet,Dark-Street Lights On,,,1,Urban 2 Lane Roads,Arlington,Non Limited Access Average Restriction,2,0,,24,8,,0,,35,Asphalt,22000,N,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,None,None,Under Influence of Alcohol,Improper Turn/Merge,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,66.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14653,No,Cowlitz,,9,2022,December,6,2000,0,ZERO,0,2,411 route increasing milepost direction,5.02,U2,Urban,S,Moving Straight,Decreasing milepost,HEAD ON COLLISIONS,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban 2 Lane Roads,,Non Limited Access Less Restrictive,2,0,,24,4,,0,,35,Bituminous,7000,N,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Overcorrecting / Oversteering,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,23.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14657,No,King,Seattle,13,2022,December,3,1600,0,ZERO,0,2,520 route increasing milepost direction,0.38,U1,Urban,W,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dusk,,,0,Urban Freeways,Seattle,Limited Access Fully Controlled,4,6,JERSEY TYPE BARRIER,52,0,,0,,50,Portland Concrete Cement,55000,Y,Motor Vehicle Driver,51.0,Female,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,66.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14660,No,Spokane,,9,2022,December,6,1800,0,ZERO,0,1,090 route increasing milepost direction,0.29,U5,Urban,NE,Out of Control Merging from On Ramp to Mainline,Increasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,At Intersection and Related,Ice,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,,,1,0,,16,8,,0,,0,Asphalt,0,N,Motor Vehicle Driver,31.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Merging (Entering Traffic),No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14668,No,Lewis,,11,2022,December,1,2300,0,ZERO,0,1,508 route increasing milepost direction,3.98,R3,Rural,W,Moving Straight,Decreasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Roadway Ditch,,Not at Intersection and Not Related,Wet,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,22,2,,0,,55,Bituminous,4400,N,Motor Vehicle Driver,None,None,Unknown,None,DRE Not Requested,Unknown Distraction,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14669,No,Kitsap,Bremerton,14,2022,December,4,1900,0,ZERO,0,2,304 route increasing milepost direction,2.75,U1,Urban,E,Turning Left,Increasing milepost,ANGLE IMPACTS_RIGHT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,Other,,0,Urban Multilane Undivided Non-Freeway,Bremerton,Non Limited Access Least Restrictive,4,0,,44,0,,0,,25,Asphalt,9000,N,Motor Vehicle Driver,17.0,None,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,45.0,None,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,45.0,None,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
ED14687,No,Snohomish,Everett,11,2022,December,1,1000,0,ZERO,0,1,529 route increasing milepost direction,4.02,U1,Urban,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Bridge Rail - Face,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Multilane Divided Non-Freeway,Everett,Non Limited Access Average Restriction,4,19,,58,0,Wall,0,,35,Portland Concrete Cement,11000,Y,Motor Vehicle Driver,22.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14697,No,Thurston,,14,2022,December,4,1100,0,ZERO,0,2,005 route increasing milepost direction,0.46,U5,Urban,S,Moving Straight,Increasing milepost,REAR END COLLISIONS,S,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,Bridge or Overpass,,0,Urban Freeways Less than 4 Lanes,,,1,0,,15,8,Asphalt,2,,0,Asphalt,0,N,Motor Vehicle Driver,33.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Unknown Distraction,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,16.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14702,No,King,Federal Way,13,2022,December,3,2000,0,ZERO,0,1,509 route increasing milepost direction,17.31,U2,Urban,SW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Fence,,Not at Intersection and Not Related,Dry,Dark - Unknown Lightin,,,0,Urban 2 Lane Roads,Federal Way,Non Limited Access Less Restrictive,2,0,,22,6,,0,,40,Asphalt,15000,N,Motor Vehicle Driver,45.0,None,Lap & Shoulder Used,None,None,Operating Defective Equipment,None,None,Going Straight Ahead,Defective Brakes,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14703,No,Snohomish,Lake Stevens,5,2022,December,2,1400,0,ZERO,0,2,204 route increasing milepost direction,1.57,U1,Urban,NE,Moving Straight,Increasing milepost,REAR END COLLISIONS,NE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Wet,Daylight,,,0,Urban Freeways Less than 4 Lanes,Lake Stevens,Limited Access Partially Controlled,2,0,,22,10,,0,R,55,Asphalt,28000,N,Motor Vehicle Driver,55.0,None,Unknown,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,None,None,Unknown,None,DRE Not Requested,Other Contributing Circ Not Listed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,23.0,Female,Unknown,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14707,No,Stevens,,14,2022,December,4,800,0,ZERO,0,1,395 route increasing milepost direction,213.52,R1,Rural,NW,Moving Straight,Increasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Roadway Ditch,,Not at Intersection and Not Related,Ice,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,7,,0,,60,Asphalt,6700,N,Motor Vehicle Passenger,None,Male,Child Restraint Forward Facing,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14719,No,Franklin,,5,2022,December,2,900,0,ZERO,0,1,395 route increasing milepost direction,46.84,R1,Rural,N,Moving Straight,Increasing milepost,OTHER,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Snow/Slush,Daylight,,,0,Rural Freeways,,Limited Access Fully Controlled,4,75,DEPRESSED,48,10,Asphalt,4,,70,Portland Concrete Cement,18000,Y,Motor Vehicle Passenger,23.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,Other Defects,None,None,None,None,None,None,Motor Vehicle Driver,43.0,Male,Lap & Shoulder Used,Other,None,None,None,None,None,None,None,None,None,None,None,None,Motor Vehicle Passenger,41.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED14720,No,Franklin,,14,2022,December,4,800,0,ZERO,0,1,261 route increasing milepost direction,26.49,R3,Rural,NW,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Tree or Stump (stationary),"Into River, Lake, Swamp, etc.",At Intersection and Not Related,Snow/Slush,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,20,2,,0,,50,Bituminous,530,N,Motor Vehicle Driver,25.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
