,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC72094,No,King,Algona,3,2022,August,4,2200,0,ONE,0,2,167 route increasing milepost direction,13.87,U1,Urban,N,Moving Straight,Increasing milepost,REAR END COLLISIONS,N,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,Concrete Barrier/Jersey Barrier - Face,At Intersection and Not Related,Dry,Dark-Street Lights On,,Within WorkZone,0,Urban Freeways,Algona,Limited Access Fully Controlled,4,16,JERSEY TYPE BARRIER,48,10,,0,,60,Asphalt,91000,Y,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Driver,43.0,Female,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72096,No,Pierce,,5,2022,August,6,2100,0,ZERO,0,2,702 route increasing milepost direction,4.02,R2,Rural,E,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,Roadway Ditch,Not at Intersection and Not Related,Dry,Dark - Unknown Lightin,,,1,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,55,Bituminous,7100,N,Motor Vehicle Driver,48.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Male,Lap & Shoulder Used,None,None,None,None,Trailer - Utility,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72098,No,Pierce,Lakewood,5,2022,August,6,2100,0,ZERO,0,2,512 route increasing milepost direction,0.53,U1,Urban,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Lakewood,Limited Access Fully Controlled,6,16,JERSEY TYPE BARRIER,72,10,,0,R,60,Asphalt,107000,Y,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,42.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC72099,No,Pierce,,7,2022,August,1,2000,0,ZERO,0,2,410 route increasing milepost direction,3.75,U1,Urban,NW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,,Non Limited Access More Than Average Restriction,4,10,JERSEY TYPE BARRIER,44,8,,0,,55,Asphalt,52000,Y,Motor Vehicle Driver,21.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,18.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected
EC72100,No,Pierce,,5,2022,August,6,1600,0,ZERO,0,2,512 route increasing milepost direction,0.65,U1,Urban,NW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,NW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,,Limited Access Fully Controlled,6,16,JERSEY TYPE BARRIER,72,10,,0,,60,Asphalt,107000,Y,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,37.0,Male,Lap & Shoulder Used,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72101,No,Pierce,,8,2022,August,2,1800,0,ONE,0,1,410 route increasing milepost direction,9.32,U1,Urban,E,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Tree or Stump (stationary),,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,8,,0,,55,Asphalt,19000,N,Motor Vehicle Driver,18.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Apparently Asleep or Fatigued,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72102,No,Pierce,Bonney Lake,8,2022,August,2,1900,0,ZERO,0,2,410 route increasing milepost direction,4.69,U1,Urban,SE,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,SE,Change Lanes to Right,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Divided Non-Freeway,Bonney Lake,Non Limited Access Average Restriction,4,12,CURB,66,0,,0,,40,Asphalt,42000,Y,Motor Vehicle Driver,22.0,Gender X,Unknown,Other,DRE Not Requested,Exceeding Stated Speed Limit,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Passenger,19.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC72105,No,King,Kirkland,6,2022,August,7,400,0,ZERO,0,2,405 route increasing milepost direction,20.22,U5,Urban,N,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,Concrete Barrier/Jersey Barrier - Face,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Kirkland,Limited Access Fully Controlled,6,20,JERSEY TYPE BARRIER,72,10,,0,RC,60,Asphalt,157000,Y,Motor Vehicle Driver,18.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Apparently Asleep or Fatigued,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,33.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,Exempt License Vehicle,Going Straight Ahead,No Defects,None,None,Interstate,3.0,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72107,No,King,Kirkland,7,2022,August,1,1800,0,ONE,0,2,405 route increasing milepost direction,19.62,U5,Urban,N,Moving Straight,Increasing milepost,ANGLE IMPACTS_LEFT,N,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Kirkland,Limited Access Fully Controlled,6,50,JERSEY TYPE BARRIER,72,10,Asphalt,10,RC,60,Asphalt,157000,Y,Motor Vehicle Driver,45.0,Male,Lap & Shoulder Used,None,None,Other Contributing Circ Not Listed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,49.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72111,No,King,Bellevue,8,2022,August,2,2200,0,ZERO,0,2,405 route increasing milepost direction,11.72,U5,Urban,S,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,S,Change Lanes to Left,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Bellevue,Limited Access Fully Controlled,8,48,GUARD RAIL,96,10,Portland Concrete Cement,4,RC,60,Portland Concrete Cement,185000,Y,Motor Vehicle Driver,53.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,36.0,Male,Lap & Shoulder Used,None,None,None,None,Dump Truck,Changing Lanes,No Defects,None,None,Interstate,5.0,None,None,Motor Vehicle Driver,54.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72115,No,King,Kent,9,2022,August,3,0,0,ZERO,0,2,167 route increasing milepost direction,24.58,U1,Urban,N,Change Lanes to Left,Increasing milepost,SIDESWIPES_RIGHT,N,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Urban Freeways,Kent,Limited Access Fully Controlled,4,18,JERSEY TYPE BARRIER,46,10,,0,RC,60,Asphalt,123000,Y,Motor Vehicle Driver,44.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Changing Lanes,No Defects,None,None,Interstate,5.0,Not Deployed,Not Ejected,Motor Vehicle Passenger,22.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,20.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72123,No,Spokane,Spokane,8,2022,August,2,1300,0,THREE,0,2,002 route increasing milepost direction,1.34,U1,Urban,W,Turning Right,Entering major roadway from the left,ANGLE IMPACTS_RIGHT,S,Moving Straight,Increasing milepost,SERIOUS INJURY,,,At Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Spokane,Non Limited Access Least Restrictive,4,0,,60,0,,0,,30,Asphalt,23000,N,Motor Vehicle Passenger,78.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,79.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,80.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC72132,No,Thurston,Tumwater,3,2022,August,4,1000,0,ZERO,0,2,121 route increasing milepost direction,6.25,U2,Urban,E,Moving Straight,Decreasing milepost,REAR END COLLISIONS,E,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Tumwater,Non Limited Access Average Restriction,2,0,,24,1,,0,,40,Asphalt,8400,N,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,None,Operating Defective Equipment,Follow Too Closely,"Vanette Under 10,000 lb",Going Straight Ahead,Defective Brakes,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,50.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72141,No,Jefferson,,5,2022,August,6,1800,0,ZERO,0,1,101 route increasing milepost direction,296.84,R1,Rural,S,Moving Straight,Increasing milepost,ANIMAL COLLISIONS,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,10,,0,R,55,Bituminous,3100,N,Motor Vehicle Driver,29.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72144,No,Clallam,,6,2022,August,7,1800,0,ZERO,0,2,101 route increasing milepost direction,260.49,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,1,Urban Multilane Divided Non-Freeway,,Non Limited Access More Than Average Restriction,4,14,UNPROTECTED,64,0,,0,,45,Asphalt,26000,Y,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,Exceeding Reas. Safe Speed,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,87.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72147,No,Mason,,7,2022,August,1,2200,0,ZERO,0,1,101 route increasing milepost direction,354.63,R1,Rural,NW,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Cable Barrier,,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Rural Freeways,,Limited Access Partially Controlled,4,40,CABLE,48,10,Asphalt,4,,60,Asphalt,25000,Y,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Apparently Asleep or Fatigued,None,None,Negotiating a Curve,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72161,No,Snohomish,Stanwood,6,2022,August,7,2000,0,ZERO,0,2,532 route increasing milepost direction,4.9,U2,Urban,N,Turning Left,Entering major roadway from the left,ANGLE IMPACTS_LEFT,S,Moving Straight,Entering major roadway from the right,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban 2 Lane Roads,Stanwood,Limited Access Partially Controlled,2,0,,24,4,,0,,45,Asphalt,19000,N,Motor Vehicle Driver,63.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,15.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,10.0,Female,Shoulder Belt Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72180,No,King,Bellevue,6,2022,August,7,700,0,ZERO,0,2,405 route increasing milepost direction,0.05,U1,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Bellevue,,4,0,,61,10,,0,R,0,Asphalt,0,N,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Side Airbag Deployed,Not Ejected,Motor Vehicle Passenger,29.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,29.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC72210,No,Snohomish,Everett,8,2022,August,2,1200,0,ZERO,0,2,529 route increasing milepost direction,5.32,U1,Urban,S,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,Bridge or Overpass,,0,Urban Freeways,Everett,Non Limited Access Average Restriction,4,19,,52,0,Curb,0,,55,Portland Concrete Cement,33000,Y,Motor Vehicle Driver,77.0,Female,Lap & Shoulder Used,None,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,66.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72228,No,Pierce,Orting,7,2022,August,1,1700,0,ZERO,0,1,162 route increasing milepost direction,7.17,U2,Urban,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Dry,Daylight,,,1,Urban 2 Lane Roads,Orting,Non Limited Access Less Restrictive,2,0,,44,0,,0,,25,Asphalt,13000,N,Motor Vehicle Driver,67.0,Male,Unknown,None,None,Under Influence of Alcohol,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72230,No,Snohomish,Marysville,9,2022,August,3,700,0,ZERO,0,2,528 route increasing milepost direction,0.11,U1,Urban,N,Turning Right,Entering major roadway from the right,ANGLE IMPACTS_RIGHT,E,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Marysville,Non Limited Access Least Restrictive,4,0,,60,0,,0,,25,Asphalt,27000,N,Motor Vehicle Driver,54.0,Male,Unknown,Helmet Not Used,DRE Not Requested,Improper Turn/Merge,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,57.0,Male,Unknown,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72231,No,Chelan,,4,2022,August,5,2000,0,ONE,0,1,097 route increasing milepost direction,5.67,R2,Rural,S,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Fallen rock hit by vehicle (on the road),,Not at Intersection and Not Related,Dry,Dark-No Street Lights,,,0,Rural 2 Lane Roads,,Non Limited Access Most Restrictive,2,0,,24,7,,0,,60,Bituminous,7600,N,Motor Vehicle Driver,58.0,Female,Not Equipped,DOT Compliant Motorcycle Helmet,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72232,No,Chelan,,4,2022,August,5,2100,0,ZERO,0,1,097 route increasing milepost direction,5.77,R2,Rural,S,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Fallen rock hit by vehicle (on the road),,Not at Intersection and Not Related,Dry,Dusk,,,0,Rural 2 Lane Roads,,Non Limited Access Most Restrictive,2,0,,24,7,,0,,60,Bituminous,7600,N,Motor Vehicle Driver,37.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72234,No,Snohomish,Bothell,8,2022,August,2,1300,0,ZERO,0,2,405 route increasing milepost direction,25.93,U5,Urban,NW,Moving Straight,Increasing milepost,REAR END COLLISIONS,NW,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Bothell,Limited Access Fully Controlled,5,260,DEPRESSED,60,10,Asphalt,10,RC,60,Asphalt,123000,Y,Motor Vehicle Driver,26.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,11.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,40.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC72235,No,Snohomish,,5,2022,August,6,1200,0,ONE,0,2,005 route increasing milepost direction,0.35000000000000003,U5,Urban,SW,Turning Right,Increasing milepost,REAR END COLLISIONS,SW,Turning Right,Increasing milepost,POSSIBLE INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,,,2,0,,28,0,Asphalt,6,,0,Asphalt,0,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,26.0,Male,Lap & Shoulder Used,None,None,None,None,None,Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72237,No,Snohomish,Bothell,8,2022,August,2,1800,0,ONE,0,1,405 route increasing milepost direction,27.23,U5,Urban,N,Moving Straight,Increasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,,,At Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Bothell,Limited Access Fully Controlled,4,68,GUARD RAIL,48,10,Asphalt,10,RC,60,Asphalt,90000,Y,Motor Vehicle Driver,37.0,Male,Not Equipped,DOT Compliant Motorcycle Helmet,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Slowing,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC72240,No,Clark,Vancouver,5,2022,August,6,0,0,TWO,0,1,500 route increasing milepost direction,0.02,U1,Urban,SW,Turning Right,Entering major roadway from the right,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Guardrail - Face,Guardrail - Face,Intersection Related but Not at Intersection,Dry,Dark-Street Lights On,Other,,0,Urban Freeways Less than 4 Lanes,Vancouver,,1,0,,15,8,Asphalt,4,,0,Asphalt,0,N,Motor Vehicle Passenger,22.0,Female,No Restraints Used,Other,None,None,None,None,Making Right Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,23.0,Male,No Restraints Used,Other,None,None,None,None,None,None,None,None,None,None,None,None,Motor Vehicle Passenger,39.0,Female,Lap & Shoulder Used,Other,None,None,None,None,None,None,None,None,None,None,None,None
EC72248,No,King,Auburn,6,2022,August,7,1100,0,ONE,0,2,018 route increasing milepost direction,0.12,U3,Urban,S,Moving Straight,Increasing milepost,ANGLE IMPACTS_RIGHT,E,Moving Straight,Entering major roadway from the right,SERIOUS INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Other,Auburn,,4,0,,84,0,,0,,0,Asphalt,0,N,Motor Vehicle Driver,35.0,Male,Not Equipped,DOT Compliant Motorcycle Helmet,DRE Not Requested,Disregard Traffic Sign and Signals,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,Motor Vehicle Passenger,9.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,44.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC72249,No,King,Auburn,8,2022,August,2,700,0,THREE,0,2,164 route increasing milepost direction,0.75,U1,Urban,NE,Turning Left,Entering major roadway from the right,FRONT END COLLISIONS,SE,Moving Straight,Increasing milepost,MINOR INJURY,,,At Driveway,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Auburn,Non Limited Access Least Restrictive,4,0,,44,0,,0,C,35,Asphalt,31000,N,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,None,Making Left Turn,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Passenger,38.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,77.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
